Time;Latitude;Longitude;Altitude;Speed;row;pitch;yaw
272,04795;-6,9825322;107,5703771;766,04;225.952.900.000.000;-0,95;456.000.000.000.000;248.030.000.000.000
272,228637;-6,9825574;107,5704093;766,47;228.070.400.000.000;-0,75;434.000.000.000.000;247.860.000.000.000
272,428533;-6,982582;107,5704419;766,95;226.840.300.000.000;-0,59;412.000.000.000.000;247.730.000.000.000
272,628569;-6,9826066;107,5704749;767,28;227.218.500.000.000;-0,49;388.000.000.000.000;247.630.000.000.000
272,82893;-6,9826305;107,570508;767,76;226.346.700.000.000;-0,4;370.000.000.000.000;247.510.000.000.000
273,048079;-6,9826542;107,5705415;768,28;227.951.400.000.000;-0,2;362.000.000.000.000;247.310.000.000.000
273,22886;-6,9826775;107,5705753;768,67;225.851.000.000.000;-0,06;364.000.000.000.000;247.060.000.000.000
273,428916;-6,9827003;107,5706092;769,08;225.222.700.000.000;0,04;387.000.000.000.000;246.770.000.000.000
273,629475;-6,9827224;107,5706437;769,44;227.031.700.000.000;0,17;420.000.000.000.000;246.490.000.000.000
273,84797;-6,9827438;107,5706788;769,73;228.060.400.000.000;0,3;456.000.000.000.000;246.260.000.000.000
274,048038;-6,9827647;107,5707141;7,7E-10;225.878.300.000.000;0,42;492.000.000.000.000;246.140.000.000.000
274,229297;-6,982785;107,5707496;770,27;226.018.300.000.000;0,49;532.000.000.000.000;246.120.000.000.000
274,429035;-6,9828047;107,5707854;770,58;225.411.700.000.000;0,56;575.000.000.000.000;246.210.000.000.000
274,648013;-6,9828246;107,5708211;770,76;225.683.200.000.000;0,58;607.000.000.000.000;246.390.000.000.000
274,829218;-6,9828439;107,5708572;771,14;226.795.600.000.000;0,54;621.000.000.000.000;246.580.000.000.000
275,048176;-6,9828629;107,5708937;771,4;227.060.900.000.000;0,47;623.000.000.000.000;246.780.000.000.000
275,228881;-6,9828816;107,5709301;771,72;225.804.500.000.000;0,41;620.000.000.000.000;246.980.000.000.000
275,428565;-6,9829001;107,5709665;772,11;225.083.100.000.000;0,38;622.000.000.000.000;247.170.000.000.000
275,628587;-6,9829184;107,5710029;772,52;224.777.800.000.000;0,34;630.000.000.000.000;247.370.000.000.000
275,828741;-6,9829362;107,5710395;772,98;224.760.900.000.000;0,35;640.000.000.000.000;247.510.000.000.000
276,028684;-6,9829536;107,5710761;773,46;222.589.900.000.000;0,39;651.000.000.000.000;247.650.000.000.000
276,228583;-6,9829702;107,5711128;774,18;222.990.300.000.000;0,45;658.000.000.000.000;247.780.000.000.000
276,428546;-6,9829861;107,5711498;774,89;222.507.800.000.000;0,53;663.000.000.000.000;247.900.000.000.000
276,628556;-6,9830016;107,5711874;775,41;225.510.700.000.000;0,65;667.000.000.000.000;248.060.000.000.000
276,828361;-6,9830162;107,5712253;775,95;224.684.800.000.000;0,79;671.000.000.000.000;248.230.000.000.000
277,028456;-6,9830297;107,5712641;776,36;228.069.800.000.000;0,92;675.000.000.000.000;248.400.000.000.000
277,228543;-6,9830423;107,5713032;776,74;225.603.300.000.000;107.000.000.000.000;676.000.000.000.000;248.530.000.000.000
277,428683;-6,9830532;107,5713423;777,37;223.715.600.000.000;123.000.000.000.000;675.000.000.000.000;248.630.000.000.000
277,628323;-6,983063;107,5713824;777,79;229.679.100.000.000;136.000.000.000.000;671.000.000.000.000;248.700.000.000.000
277,84793;-6,9830708;107,5714234;778,26;230.225.300.000.000;143.000.000.000.000;663.000.000.000.000;248.730.000.000.000
278,028325;-6,9830771;107,5714648;778,62;230.633.300.000.000;141.000.000.000.000;649.000.000.000.000;248.740.000.000.000
278,228302;-6,9830818;107,5715065;778,98;231.290.000.000.000;133.000.000.000.000;635.000.000.000.000;248.760.000.000.000
278,428277;-6,9830843;107,5715484;779,43;229.991.900.000.000;119.000.000.000.000;621.000.000.000.000;248.800.000.000.000
278,628387;-6,9830849;107,5715901;779,91;228.200.000.000.000;101.000.000.000.000;611.000.000.000.000;248.870.000.000.000
278,82849;-6,9830846;107,5716319;780,27;229.950.100.000.000;0,85;602.000.000.000.000;248.950.000.000.000
279,028316;-6,9830831;107,5716738;780,62;229.892.800.000.000;0,72;590.000.000.000.000;249.040.000.000.000
279,228254;-6,9830804;107,5717155;780,9;229.057.400.000.000;0,58;576.000.000.000.000;249.120.000.000.000
279,428589;-6,9830759;107,5717567;781,27;225.434.300.000.000;0,48;560.000.000.000.000;249.160.000.000.000
279,628442;-6,98307;107,5717975;781,7;227.747.300.000.000;0,39;542.000.000.000.000;249.140.000.000.000
279,82839;-6,9830627;107,571838;782,18;224.408.400.000.000;0,36;527.000.000.000.000;249.060.000.000.000
280,028828;-6,9830544;107,5718778;782,57;222.820.100.000.000;0,4;518.000.000.000.000;248.950.000.000.000
280,228732;-6,983045;107,5719172;782,89;221.848.500.000.000;0,52;512.000.000.000.000;248.810.000.000.000
280,428262;-6,9830347;107,571956;783,21;219.757.100.000.000;0,7;508.000.000.000.000;248.660.000.000.000
280,628399;-6,9830233;107,571994;783,47;217.090.800.000.000;0,89;506.000.000.000.000;248.500.000.000.000
280,828268;-6,9830111;107,5720312;783,67;214.610.200.000.000;107.000.000.000.000;503.000.000.000.000;248.350.000.000.000
281,028494;-6,9829978;107,5720677;783,95;213.202.500.000.000;123.000.000.000.000;498.000.000.000.000;248.210.000.000.000
281,228263;-6,9829839;107,5721037;784,06;211.174.000.000.000;132.000.000.000.000;494.000.000.000.000;248.090.000.000.000
281,428327;-6,9829692;107,572139;784,04;209.120.800.000.000;133.000.000.000.000;490.000.000.000.000;248
281,628593;-6,9829533;107,5721733;784,28;208.565.600.000.000;125.000.000.000.000;486.000.000.000.000;247.970.000.000.000
281,828376;-6,9829363;107,5722067;784,48;204.821.000.000.000;112.000.000.000.000;479.000.000.000.000;247.960.000.000.000
282,028908;-6,9829181;107,5722387;784,69;201.891.700.000.000;0,94;472.000.000.000.000;247.990.000.000.000
282,22831;-6,9828986;107,5722694;784,79;199.527.100.000.000;0,75;465.000.000.000.000;248.040.000.000.000
282,428502;-6,9828777;107,572298;785,04;193.378.600.000.000;0,58;460.000.000.000.000;248.110.000.000.000
282,628451;-6,9828558;107,5723252;785,34;193.224.800.000.000;0,47;454.000.000.000.000;248.200.000.000.000
282,828277;-6,9828324;107,572351;785,56;191.696.800.000.000;0,38;446.000.000.000.000;248.280.000.000.000
283,028614;-6,9828079;107,5723749;785,99;187.097.100.000.000;0,27;436.000.000.000.000;248.330.000.000.000
283,228916;-6,9827831;107,5723976;786,28;186.151.400.000.000;0,14;432.000.000.000.000;248.350.000.000.000
283,428516;-6,9827578;107,5724186;786,63;180.382.800.000.000;0,03;431.000.000.000.000;248.350.000.000.000
283,628172;-6,9827322;107,572438;786,87;177.652.100.000.000;-0,06;434.000.000.000.000;248.340.000.000.000
283,828693;-6,9827057;107,5724556;786,98;176.713.500.000.000;-0,1;443.000.000.000.000;248.340.000.000.000
284,028343;-6,9826784;107,5724714;787,19;172.890.900.000.000;-0,1;457.000.000.000.000;248.340.000.000.000
284,228251;-6,9826505;107,5724855;787,44;172.438.000.000.000;-0,09;471.000.000.000.000;248.330.000.000.000
284,428074;-6,9826224;107,5724977;787,72;167.107.300.000.000;-0,1;485.000.000.000.000;248.350.000.000.000
284,628225;-6,9825942;107,5725083;788,02;164.840.300.000.000;-0,12;495.000.000.000.000;248.360.000.000.000
284,828281;-6,982566;107,5725173;788,25;162.850.200.000.000;-0,13;504.000.000.000.000;248.370.000.000.000
285,028642;-6,9825377;107,572525;788,51;161.238.000.000.000;-0,14;512.000.000.000.000;248.370.000.000.000
285,227985;-6,9825094;107,5725311;788,67;157.572.900.000.000;-0,16;513.000.000.000.000;248.340.000.000.000
285,428203;-6,9824812;107,5725352;788,81;155.686.700.000.000;-0,2;511.000.000.000.000;248.290.000.000.000
285,628266;-6,9824532;107,5725369;788,95;153.460.300.000.000;-0,2;508.000.000.000.000;248.260.000.000.000
285,828239;-6,9824255;107,5725366;789,22;150.444.800.000.000;-0,19;504.000.000.000.000;248.220.000.000.000
286,028492;-6,9823985;107,5725343;789,46;148.939.200.000.000;-0,13;497.000.000.000.000;248.160.000.000.000
286,228245;-6,9823719;107,5725305;789,74;147.124.800.000.000;-0,07;492.000.000.000.000;248.100.000.000.000
286,428435;-6,982346;107,5725251;789,97;144.384.600.000.000;0;490.000.000.000.000;248.050.000.000.000
286,628221;-6,9823209;107,5725177;790,22;142.400.700.000.000;0,07;489.000.000.000.000;248.030.000.000.000
286,828377;-6,982297;107,5725091;790,56;139.442.100.000.000;0,18;488.000.000.000.000;248.040.000.000.000
287,028335;-6,982274;107,5724986;790,74;138.772.900.000.000;0,31;485.000.000.000.000;248.070.000.000.000
287,228331;-6,9822518;107,572487;791,07;138.418.100.000.000;0,41;478.000.000.000.000;248.100.000.000.000
287,428371;-6,9822301;107,5724746;791,47;136.282.700.000.000;0,51;468.000.000.000.000;248.130.000.000.000
287,628549;-6,9822091;107,5724612;791,78;136.072.500.000.000;0,59;458.000.000.000.000;248.160.000.000.000
287,828282;-6,9821894;107,5724466;792,04;135.856.000.000.000;0,68;450.000.000.000.000;248.200.000.000.000
288,028365;-6,9821704;107,5724304;792,32;139.391.900.000.000;0,76;447.000.000.000.000;248.270.000.000.000
288,228497;-6,9821522;107,572413;792,54;136.830.400.000.000;0,85;445.000.000.000.000;248.370.000.000.000
288,428335;-6,9821353;107,5723951;792,82;136.917.100.000.000;0,97;441.000.000.000.000;248.480.000.000.000
288,628499;-6,9821198;107,5723763;793,07;135.520.100.000.000;109.000.000.000.000;435.000.000.000.000;248.600.000.000.000
288,82843;-6,9821052;107,5723567;793,38;137.602.500.000.000;121.000.000.000.000;424.000.000.000.000;248.720.000.000.000
289,028575;-6,9820915;107,5723361;793,69;137.513.500.000.000;128.000.000.000.000;412.000.000.000.000;248.830.000.000.000
289,228501;-6,982079;107,5723149;793,97;135.787.200.000.000;134.000.000.000.000;401.000.000.000.000;248.890.000.000.000
289,428353;-6,9820674;107,5722931;794,23;137.075.500.000.000;138.000.000.000.000;388.000.000.000.000;248.920.000.000.000
289,628396;-6,9820566;107,5722703;794,37;140.564.500.000.000;141.000.000.000.000;380.000.000.000.000;248.940.000.000.000
289,828696;-6,9820466;107,5722467;794,46;141.242.800.000.000;144.000.000.000.000;382.000.000.000.000;248.950.000.000.000
290,028477;-6,9820371;107,5722228;794,53;142.995.800.000.000;151.000.000.000.000;390.000.000.000.000;248.940.000.000.000
290,228632;-6,9820277;107,5721986;794,66;142.416.300.000.000;160.000.000.000.000;401.000.000.000.000;248.920.000.000.000
290,428521;-6,9820186;107,5721742;794,81;145.306.600.000.000;174.000.000.000.000;411.000.000.000.000;248.900.000.000.000
290,628506;-6,9820091;107,5721494;794,97;144.734.400.000.000;189.000.000.000.000;418.000.000.000.000;248.900.000.000.000
290,828286;-6,9819998;107,5721249;795,3;144.440.000.000.000;198.000.000.000.000;416.000.000.000.000;248.890.000.000.000
291,028271;-6,9819905;107,5721006;795,67;142.948.700.000.000;196.000.000.000.000;413.000.000.000.000;248.880.000.000.000
291,228432;-6,9819807;107,5720765;796,02;143.653.900.000.000;184.000.000.000.000;415.000.000.000.000;248.860.000.000.000
291,428526;-6,9819711;107,5720522;796,46;144.025.700.000.000;167.000.000.000.000;416.000.000.000.000;248.830.000.000.000
291,628338;-6,9819611;107,5720281;796,88;142.059.200.000.000;150.000.000.000.000;415.000.000.000.000;248.780.000.000.000
291,828601;-6,9819513;107,5720041;797,33;141.862.100.000.000;138.000.000.000.000;416.000.000.000.000;248.760.000.000.000
292,028026;-6,9819415;107,5719801;797,87;141.706.000.000.000;129.000.000.000.000;419.000.000.000.000;248.750.000.000.000
292,228399;-6,9819319;107,5719565;798,35;141.242.800.000.000;122.000.000.000.000;428.000.000.000.000;248.740.000.000.000
292,428855;-6,9819222;107,5719328;798,89;139.903.100.000.000;114.000.000.000.000;443.000.000.000.000;248.730.000.000.000
292,628383;-6,9819125;107,5719088;799,52;144.490.100.000.000;102.000.000.000.000;466.000.000.000.000;248.670.000.000.000
292,828712;-6,9819028;107,5718848;800,12;140.656.500.000.000;0,83;484.000.000.000.000;248.570.000.000.000
293,028355;-6,9818931;107,5718612;800,65;139.477.500.000.000;0,61;491.000.000.000.000;248.470.000.000.000
293,228267;-6,9818832;107,5718376;801,23;139.462.400.000.000;0,41;498.000.000.000.000;248.410.000.000.000
293,428587;-6,981873;107,5718138;801,8;145.403.400.000.000;0,3;504.000.000.000.000;248.380.000.000.000
293,628255;-6,9818628;107,5717895;802,4;146.802.200.000.000;0,29;508.000.000.000.000;248.430.000.000.000
293,828584;-6,9818527;107,571765;802,84;145.789.900.000.000;0,37;515.000.000.000.000;248.530.000.000.000
294,02836;-6,9818432;107,5717401;803,33;148.479.100.000.000;0,55;521.000.000.000.000;248.660.000.000.000
294,228454;-6,9818343;107,5717148;803,83;148.821.600.000.000;0,79;528.000.000.000.000;248.860.000.000.000
294,428638;-6,9818254;107,5716891;804,23;151.694.500.000.000;106.000.000.000.000;532.000.000.000.000;249.120.000.000.000
294,628805;-6,9818167;107,5716632;804,45;150.809.200.000.000;134.000.000.000.000;529.000.000.000.000;249.380.000.000.000
294,82858;-6,981808;107,5716373;804,53;150.684.600.000.000;165.000.000.000.000;518.000.000.000.000;249.620.000.000.000
295,028791;-6,9817989;107,5716114;804,49;153.086.900.000.000;196.000.000.000.000;502.000.000.000.000;249.830.000.000.000
295,228586;-6,9817896;107,5715853;804,45;152.610.200.000.000;222.000.000.000.000;487.000.000.000.000;250.020.000.000.000
295,428655;-6,9817799;107,5715594;804,5;153.521.900.000.000;241.000.000.000.000;481.000.000.000.000;250.160.000.000.000
295,628388;-6,9817696;107,5715337;804,75;152.197.500.000.000;253.000.000.000.000;476.000.000.000.000;250.290.000.000.000
295,848664;-6,9817584;107,5715085;805,09;152.167.100.000.000;259.000.000.000.000;466.000.000.000.000;250.420.000.000.000
296,028516;-6,9817466;107,5714836;805,61;152.593.700.000.000;257.000.000.000.000;451.000.000.000.000;250.550.000.000.000
296,228557;-6,9817345;107,5714588;806,13;152.194.400.000.000;251.000.000.000.000;435.000.000.000.000;250.630.000.000.000
296,428622;-6,9817221;107,5714345;806,45;149.012.000.000.000;237.000.000.000.000;420.000.000.000.000;250.680.000.000.000
296,628572;-6,9817093;107,5714107;806,64;149.864.800.000.000;213.000.000.000.000;413.000.000.000.000;250.680.000.000.000
296,828048;-6,9816963;107,5713869;806,62;150.032.900.000.000;184.000.000.000.000;417.000.000.000.000;250.620.000.000.000
297,02835;-6,9816831;107,5713629;806,53;152.444.100.000.000;153.000.000.000.000;423.000.000.000.000;250.530.000.000.000
297,228304;-6,9816698;107,5713388;806,45;152.037.100.000.000;126.000.000.000.000;427.000.000.000.000;250.390.000.000.000
297,428201;-6,9816567;107,5713147;806,3;151.488.600.000.000;0,99;434.000.000.000.000;250.180.000.000.000
297,6283;-6,9816435;107,5712906;806,26;152.326.800.000.000;0,76;457.000.000.000.000;249.890.000.000.000
297,828367;-6,9816298;107,5712666;806,28;152.392.500.000.000;0,67;495.000.000.000.000;249.540.000.000.000
298,028572;-6,9816159;107,571243;806,3;150.904.800.000.000;0,83;543.000.000.000.000;249.160.000.000.000
298,228412;-6,9816017;107,5712195;806,43;152.283.000.000.000;117.000.000.000.000;586.000.000.000.000;248.770.000.000.000
298,428246;-6,9815872;107,5711963;806,6;150.279.300.000.000;157.000.000.000.000;618.000.000.000.000;248.370.000.000.000
298,628784;-6,9815723;107,5711735;806,75;150.353.200.000.000;191.000.000.000.000;632.000.000.000.000;247.950.000.000.000
298,828123;-6,9815571;107,571151;807,01;150.454.900.000.000;216.000.000.000.000;630.000.000.000.000;247.490.000.000.000
299,028333;-6,9815417;107,571129;807,15;147.520.400.000.000;233.000.000.000.000;630.000.000.000.000;247.070.000.000.000
299,228319;-6,9815262;107,5711071;807,25;149.564.300.000.000;249.000.000.000.000;634.000.000.000.000;246.730.000.000.000
299,428836;-6,9815104;107,571085;807,43;150.777.800.000.000;268.000.000.000.000;629.000.000.000.000;246.450.000.000.000
299,628308;-6,9814943;107,5710632;807,49;149.140.800.000.000;284.000.000.000.000;611.000.000.000.000;246.180.000.000.000
299,828563;-6,981478;107,5710416;807,55;150.348.700.000.000;296.000.000.000.000;590.000.000.000.000;245.890.000.000.000
300,048303;-6,9814611;107,5710202;807,63;151.148.300.000.000;303.000.000.000.000;575.000.000.000.000;245.560.000.000.000
300,228588;-6,9814439;107,570999;807,78;151.168.000.000.000;305.000.000.000.000;571.000.000.000.000;245.250.000.000.000
300,428155;-6,9814265;107,5709778;807,85;151.929.800.000.000;294.000.000.000.000;578.000.000.000.000;244.980.000.000.000
300,628453;-6,9814091;107,5709566;807,9;151.494.100.000.000;273.000.000.000.000;589.000.000.000.000;244.760.000.000.000
300,828941;-6,9813915;107,5709355;807,92;152.612.700.000.000;242.000.000.000.000;596.000.000.000.000;244.650.000.000.000
301,047938;-6,9813737;107,5709144;807,98;153.047.200.000.000;205.000.000.000.000;593.000.000.000.000;244.660.000.000.000
301,228669;-6,9813557;107,5708934;808,12;153.143.100.000.000;164.000.000.000.000;579.000.000.000.000;244.800.000.000.000
301,428369;-6,9813377;107,5708727;808,21;150.271.900.000.000;123.000.000.000.000;558.000.000.000.000;245.040.000.000.000
301,62843;-6,9813195;107,5708522;808,31;153.000.000.000.000;0,87;530.000.000.000.000;245.320.000.000.000
301,848097;-6,9813009;107,570832;808,49;150.904.800.000.000;0,6;507.000.000.000.000;245.590.000.000.000
302,028449;-6,9812823;107,5708122;808,64;149.486.800.000.000;0,46;5;245.850.000.000.000
302,228627;-6,9812638;107,5707928;808,82;147.157.900.000.000;0,48;5;246.070.000.000.000
302,428414;-6,9812448;107,5707739;809,02;147.953.800.000.000;0,66;508.000.000.000.000;246.230.000.000.000
302,628728;-6,9812251;107,5707556;809,11;149.125.200.000.000;104.000.000.000.000;524.000.000.000.000;246.300.000.000.000
302,828505;-6,9812045;107,5707383;809,11;147.064.000.000.000;158.000.000.000.000;546.000.000.000.000;246.300.000.000.000
303,028442;-6,9811828;107,5707231;809,21;145.301.900.000.000;221.000.000.000.000;565.000.000.000.000;246.260.000.000.000
303,228487;-6,9811604;107,5707103;809,44;140.963.500.000.000;280.000.000.000.000;589.000.000.000.000;246.200.000.000.000
303,428381;-6,9811371;107,5707008;809,77;139.526.600.000.000;331.000.000.000.000;616.000.000.000.000;246.090.000.000.000
303,628286;-6,9811128;107,5706947;810,16;138.815.200.000.000;376.000.000.000.000;635.000.000.000.000;245.960.000.000.000
303,828526;-6,9810885;107,5706915;810,51;133.313.500.000.000;425.000.000.000.000;635.000.000.000.000;245.770.000.000.000
304,028421;-6,9810645;107,5706918;8,11E-10;132.616.300.000.000;482.000.000.000.000;625.000.000.000.000;245.610.000.000.000
304,228595;-6,9810407;107,570695;811,41;133.459.700.000.000;562.000.000.000.000;621.000.000.000.000;245.610.000.000.000
304,428256;-6,9810174;107,5707012;811,87;133.798.700.000.000;660.000.000.000.000;621.000.000.000.000;245.730.000.000.000
304,628597;-6,9809948;107,5707097;812,21;133.782.500.000.000;758.000.000.000.000;618.000.000.000.000;245.800.000.000.000
304,828701;-6,9809732;107,5707207;812,52;135.448.300.000.000;841.000.000.000.000;617.000.000.000.000;245.710.000.000.000
305,028769;-6,9809523;107,5707341;812,79;140.171.700.000.000;898.000.000.000.000;631.000.000.000.000;245.510.000.000.000
305,22801;-6,9809322;107,5707499;813,09;143.164.600.000.000;922.000.000.000.000;660.000.000.000.000;245.290.000.000.000
